Unnamed: 0,accountingchange,amended,audited,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,changeininventories,commonstock,company_cik,company_symbol,costofrevenue,created_at,crosscalculated,currencycode,dcn,deferredcharges,discontinuedoperations,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,extraordinaryitems,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,inventoriesnet,investmentchangesnet,minorityinterest,name,netchangeincash,netincome,netincomeapplicabletocommon,original,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,period,periodenddate,periodlength,periodlengthcode,preferredstock,preliminary,propertyplantequipmentnet,quarter,receiveddate,researchdevelopmentexpense,restated,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock,updated_at,usdconversionrate,year,Sector
0,,FALSE,TRUE,-612000000,8348000000,8374000000,-3293000000,-926000000,3549000000,786000000,-172000000,-595000000,-193000000,-203000000,16000000,1551152,ABBV,4426000000,00:10.3,FALSE,USD,0001047469-15-000995,,,-2661000000,3411000000,-577000000,,,5862000000,15534000000,2369000000,1513000000,-391000000,1124000000,308000000,,10-K,-1247000000,1774000000,1774000000,TRUE,1507000000,,,,3840000000,ann,12/31/2014,12,m,,FALSE,2485000000,4,2/20/2015,3297000000,FALSE,535000000,7724000000,1775000000,27547000000,16088000000,11400000000,25805000000,10565000000,4291000000,19960000000,4446000000,1742000000,-972000000,00:10.3,1,2014,Healthcare
1,,FALSE,TRUE,-491000000,9595000000,9895000000,-3442000000,879000000,6267000000,897000000,681000000,1084000000,-426000000,-56000000,16000000,1551152,ABBV,4581000000,00:10.3,FALSE,USD,0001047469-15-000995,,,-2555000000,5664000000,-10000000,,,6277000000,14209000000,5332000000,1890000000,-278000000,1150000000,1775000000,,10-K,3694000000,4128000000,4128000000,FALSE,767000000,,,,3535000000,ann,12/31/2013,12,m,,FALSE,2298000000,4,2/20/2015,2855000000,FALSE,1567000000,5352000000,2139000000,29198000000,17848000000,6879000000,24706000000,14292000000,4803000000,18790000000,431000000,4492000000,-320000000,00:10.3,1,2013,Healthcare
2,,FALSE,TRUE,-333000000,5901000000,7976000000,1931000000,-2418000000,6345000000,1150000000,223000000,110000000,-731000000,-203000000,0,1551152,ABBV,4508000000,00:10.3,FALSE,USD,0001047469-15-000995,,,0,5817000000,16000000,,,6130000000,13872000000,5725000000,2323000000,-84000000,1091000000,-1397000000,,10-K,5874000000,5275000000,5275000000,FALSE,835000000,,,,2239000000,ann,12/31/2012,12,m,,FALSE,2247000000,4,2/20/2015,2778000000,FALSE,0,4989000000,1070000000,27008000000,15354000000,6776000000,23645000000,14630000000,4298000000,18380000000,1042000000,-350000000,0,00:10.3,1,2012,Healthcare
3,,FALSE,TRUE,-356000000,27000000,653000000,-6783000000,553000000,6247000000,1272000000,-498000000,-791000000,1497000000,-87000000,,1551152,ABBV,4639000000,00:10.3,FALSE,USD,0001047469-14-001154,,,0,3620000000,0,,,6100000000,12805000000,3668000000,2910000000,,872000000,-688000000,,10-K,17000000,3433000000,3433000000,FALSE,784000000,,,11957000000,1660000000,ann,12/31/2011,12,m,,FALSE,2144000000,4,2/21/2014,2618000000,FALSE,,5894000000,2814000000,19521000000,7354000000,5897000000,7589000000,32000000,3817000000,17444000000,16000000,11932000000,,00:10.3,1,2011,Healthcare
0,,FALSE,TRUE,-5311000000,994000000,8077000000,-315000000,-2911000000,3080000000,1342000000,-160000000,-205000000,-1026000000,,7000000,6201,AAL,15620000000,00:10.3,FALSE,USD,0001193125-15-061145,,,-144000000,4249000000,,,0,4091000000,27030000000,3212000000,2240000000,-887000000,1004000000,1799000000,,10-K,-146000000,2882000000,2882000000,TRUE,2244000000,,7059000000,,3728000000,ann,12/31/2014,12,m,,FALSE,23084000000,4,2/25/2015,,FALSE,-8562000000,10052000000,198000000,43771000000,12112000000,13435000000,41750000000,16196000000,1771000000,42650000000,1708000000,2021000000,,00:10.3,1,2014,Basic Materials
1,,FALSE,TRUE,-3114000000,1140000000,10286000000,3799000000,-3814000000,675000000,1020000000,-93000000,-122000000,-235000000,,5000000,6201,AAL,11019000000,00:10.3,FALSE,USD,0001193125-15-061145,,,0,1399000000,,,-2655000000,4086000000,15724000000,475000000,2311000000,-856000000,1012000000,-1181000000,,10-K,660000000,-1834000000,-1834000000,FALSE,2299000000,,7385000000,,9087000000,ann,12/31/2013,12,m,,FALSE,19259000000,4,2/25/2015,,FALSE,-11296000000,6618000000,2509000000,42278000000,14323000000,13806000000,45009000000,15353000000,1560000000,26743000000,1446000000,-2731000000,,00:10.3,1,2013,Basic Materials
2,,FALSE,TRUE,-1888000000,480000000,4742000000,483000000,-1571000000,1285000000,1001000000,-222000000,-355000000,473000000,,127000000,6201,AAL,10499000000,00:10.3,FALSE,USD,0001193125-15-061145,,,0,148000000,,,-2208000000,0,14356000000,-237000000,869000000,-632000000,580000000,306000000,,10-K,197000000,-1876000000,-1876000000,FALSE,2167000000,,4524000000,,1761000000,ann,12/31/2012,12,m,,FALSE,13402000000,4,2/25/2015,,FALSE,-9462000000,7275000000,3161000000,23510000000,7072000000,9011000000,24891000000,7116000000,1124000000,24855000000,1419000000,-7987000000,-367000000,00:10.3,1,2012,Basic Materials
3,,FALSE,TRUE,-1610000000,283000000,4739000000,664000000,-1292000000,743000000,1086000000,-164000000,-310000000,756000000,,341000000,6201,AAL,10236000000,00:10.3,FALSE,USD,0000006201-14-000004,,,,-1037000000,,,-118000000,,13743000000,-1861000000,,-811000000,617000000,610000000,,10-K,115000000,-1979000000,-1979000000,FALSE,2284000000,499000000,4223000000,,1470000000,ann,12/31/2011,12,m,0,FALSE,13913000000,4,2/28/2014,,FALSE,-7586000000,7463000000,2722000000,23848000000,6757000000,8630000000,26116000000,6702000000,902000000,23979000000,1518000000,-7111000000,-367000000,00:10.3,1,2011,Basic Materials
0,,FALSE,TRUE,-51500000,290500000,290500000,-150000000,-34800000,255900000,48800000,-8000000,-4600000,43400000,3400000,1000000,1579241,ALLE,1264600000,00:09.1,FALSE,USD,0001579241-15-000005,,-11100000,-34500000,326300000,-8000000,,,506000000,853700000,267900000,125700000,-53800000,179500000,,23300000,10-K,63100000,175200000,175200000,TRUE,126900000,26200000,1500000,,71100000,ann,12/31/2014,12,m,,FALSE,211200000,4,2/27/2015,,FALSE,142400000,527400000,86400000,2015900000,973800000,531300000,2020700000,1215000000,441000000,2118300000,49600000,-4800000,,00:09.1,1,2014,Technology
1,,FALSE,TRUE,-20200000,227400000,267600000,-292400000,-18700000,223900000,46100000,27900000,31800000,-16700000,3900000,1000000,1579241,ALLE,1208100000,00:09.1,FALSE,USD,0001579241-15-000005,,-3600000,-5200000,240800000,-2900000,,,504900000,861500000,223400000,146100000,-10200000,187500000,,31100000,10-K,-90100000,32300000,32300000,FALSE,124100000,34800000,100000,,75800000,ann,12/31/2013,12,m,,FALSE,200200000,4,2/27/2015,,FALSE,1100000,483100000,184500000,2000600000,946800000,490500000,2066700000,1272000000,418800000,2069600000,71900000,-66100000,,00:09.1,1,2013,Technology
2,,FALSE,TRUE,-19600000,317500000,317500000,-317900000,-17500000,269200000,43800000,2000000,800000,8000000,-1200000,0,1579241,ALLE,1197700000,00:09.1,FALSE,USD,0001579241-15-000005,,-4200000,-5200000,371300000,6900000,,,637900000,825600000,366700000,150500000,-1500000,166400000,,23000000,10-K,-59300000,220100000,220100000,FALSE,53500000,6900000,,1350900000,18600000,ann,12/31/2012,12,m,,FALSE,232000000,4,2/27/2015,,FALSE,0,454300000,47900000,1983800000,909900000,382700000,640600000,2800000,381900000,2023300000,2200000,1343200000,,00:09.1,1,2012,Technology
3,,FALSE,TRUE,-25500000,,,-253600000,-3500000,265500000,46000000,-12000000,-24900000,25500000,-12900000,,1579241,ALLE,1211400000,00:09.1,FALSE,USD,0001579241-14-000007,,-7300000,-9300000,359000000,-9900000,,,,809800000,362200000,,-1400000,,,,10-K,-1500000,218100000,218100000,FALSE,,,,,,ann,12/31/2011,12,m,,FALSE,,4,3/10/2014,,FALSE,,450800000,48400000,,,,,,,2021200000,,,,00:09.1,1,2011,Technology
0,,FALSE,TRUE,-9571000000,13844000000,25077000000,-37549000000,-22579000000,59713000000,7946000000,-4232000000,-6528000000,7398000000,-76000000,23313000000,320193,AAPL,1.12E+11,00:10.3,FALSE,USD,0001193125-14-383437,,,-11126000000,52503000000,,,,4616000000,70537000000,53483000000,4142000000,,2111000000,-9017000000,,10-K,-415000000,39510000000,39510000000,TRUE,3764000000,9806000000,,,24826000000,ann,9/27/2014,12,m,,FALSE,20624000000,4,10/27/2014,6041000000,FALSE,87152000000,11993000000,20203000000,2.32E+11,68531000000,63448000000,1.20E+11,28987000000,27219000000,1.82795E+11,6308000000,1.12E+11,,00:10.3,1,2014,Technology
1,,FALSE,TRUE,-8165000000,14259000000,40546000000,-16379000000,-33774000000,53666000000,6757000000,-2172000000,-2922000000,3799000000,-973000000,19764000000,320193,AAPL,1.07E+11,00:10.3,FALSE,USD,0001193125-14-383437,,,-10564000000,48999000000,,,,1577000000,64304000000,50155000000,4179000000,,1764000000,-24042000000,,10-K,3513000000,37037000000,37037000000,FALSE,5146000000,6882000000,,,20208000000,ann,9/28/2013,12,m,,FALSE,16597000000,4,10/27/2014,4475000000,FALSE,1.04E+11,10830000000,16629000000,2.07E+11,73286000000,43658000000,83451000000,16960000000,20641000000,1.7091E+11,0,1.24E+11,,00:10.3,1,2013,Technology
2,,FALSE,TRUE,-8295000000,10746000000,29129000000,-1698000000,-48227000000,50856000000,3277000000,-5551000000,-6980000000,7291000000,-15000000,16422000000,320193,AAPL,87846000000,00:10.3,FALSE,USD,0001193125-14-383437,,,-2488000000,55241000000,,,,1135000000,68662000000,55763000000,4224000000,,791000000,-38427000000,,10-K,931000000,41733000000,41733000000,FALSE,5478000000,6458000000,,,16664000000,ann,9/29/2012,12,m,,FALSE,15452000000,4,10/27/2014,3381000000,FALSE,1.01E+11,10040000000,9123000000,1.76E+11,57653000000,38542000000,57854000000,0,18692000000,1.56508E+11,,1.18E+11,,00:10.3,1,2012,Technology
3,,FALSE,TRUE,-4260000000,9815000000,25952000000,1444000000,-40419000000,37529000000,1814000000,143000000,-1516000000,4169000000,275000000,13331000000,320193,AAPL,64431000000,00:10.3,FALSE,USD,0001193125-13-416534,,,0,33790000000,,,,896000000,43818000000,34205000000,3536000000,,776000000,-32464000000,,10-K,-1446000000,25922000000,25922000000,FALSE,3556000000,4529000000,,,10100000000,ann,9/24/2011,12,m,,FALSE,7777000000,4,10/30/2013,2429000000,FALSE,62841000000,7599000000,11607000000,1.16E+11,44988000000,27970000000,39756000000,,11717000000,1.08249E+11,,76615000000,,00:10.3,1,2011,Technology
0,,FALSE,TRUE,-714600000,2151700000,2151700000,-1822500000,-974900000,3369300000,851000000,-1899700000,-1899700000,1447300000,,2700000,1156039,ANTM,,00:10.8,FALSE,USD,0001156039-15-000003,,9600000,-480700000,5049900000,-7100000,,-81100000,17082000000,,4449200000,7958100000,-600700000,,-394200000,,10-K,564800000,2569700000,2569700000,TRUE,2094500000,,,,14268400000,ann,12/31/2014,12,m,0,FALSE,1944300000,4,2/24/2015,,FALSE,14014400000,11748400000,799600000,62065000000,,,37813700000,14752200000,7251400000,73874100000,400000000,24251300000,,00:10.8,1,2014,Financials
1,,FALSE,TRUE,-646500000,1582100000,1582100000,-1717800000,-2234400000,3052300000,908800000,-418300000,-418300000,-106700000,,2900000,1156039,ANTM,,00:10.8,FALSE,USD,0001156039-15-000003,,-144600000,-448000000,4588200000,2200000,,-145300000,16917200000,,3985500000,8441000000,-602700000,,-989100000,,10-K,-897700000,2489700000,2489700000,FALSE,2322700000,,,,12596500000,ann,12/31/2013,12,m,0,FALSE,1801500000,4,2/24/2015,,FALSE,13813900000,9952900000,562600000,59574500000,,,34809300000,14091600000,5267700000,71023500000,400000000,24765200000,,00:10.8,1,2013,Financials
2,,FALSE,TRUE,-544900000,2475300000,2475300000,2088900000,-4551600000,2744600000,740700000,189900000,189900000,-727800000,,3000000,1156039,ANTM,,00:10.8,FALSE,USD,0001156039-15-000003,,4500000,-367100000,4370100000,1100000,,0,16889800000,,3858300000,8665500000,-511800000,,-3990100000,,10-K,283000000,2655500000,2655500000,FALSE,2313500000,,,,13288500000,ann,12/31/2012,12,m,0,FALSE,1717300000,4,2/24/2015,,FALSE,12647100000,8680500000,89100000,58955400000,,,35152700000,14727900000,4843500000,61497200000,250000000,23802700000,,00:10.8,1,2012,Financials
3,,FALSE,TRUE,-519500000,2201600000,2201600000,-2019200000,-942000000,3374400000,637200000,-401800000,-401800000,804400000,,3400000,1156039,ANTM,,00:10.8,FALSE,USD,0001156039-14-000003,,0,-357800000,3684500000,-400000,,0,13858700000,,3254200000,7931700000,-430300000,,-148900000,,10-K,412800000,1943000000,1943000000,FALSE,2337400000,,,,12314200000,ann,12/31/2011,12,m,0,FALSE,1418100000,4,2/20/2014,,FALSE,11490700000,8435600000,727700000,52163200000,,,28875000000,9740200000,4452600000,60007000000,100000000,23288200000,,00:10.8,1,2011,Financials
0,,FALSE,TRUE,-855000000,904000000,905000000,-1398000000,-1186000000,2135000000,596000000,48000000,57000000,-153000000,9000000,3000000,1521332,DLPH,13850000000,00:22.5,FALSE,USD,0001521332-15-000014,,,-374000000,1847000000,-36000000,17000000,,656000000,3173000000,1705000000,746000000,-135000000,1104000000,0,503000000,10-K,-485000000,1351000000,1351000000,TRUE,549000000,587000000,,,416000000,ann,12/31/2014,12,m,0,FALSE,3343000000,4,2/9/2015,,FALSE,1548000000,1081000000,695000000,10746000000,5224000000,3889000000,8236000000,2417000000,2628000000,17023000000,34000000,2510000000,,00:22.5,1,2014,Cyclical Consumer Goods & Services
1,,FALSE,TRUE,-682000000,1389000000,1393000000,-822000000,-655000000,1750000000,551000000,-237000000,-264000000,192000000,-27000000,3000000,1521332,DLPH,13567000000,00:22.5,FALSE,USD,0001521332-15-000014,,,-266000000,1684000000,11000000,34000000,,496000000,2896000000,1523000000,723000000,-143000000,1093000000,0,523000000,10-K,284000000,1212000000,1212000000,FALSE,626000000,604000000,,,409000000,ann,12/31/2013,12,m,0,FALSE,3216000000,4,2/9/2015,,FALSE,1446000000,963000000,449000000,11047000000,5752000000,3894000000,8136000000,2351000000,2662000000,16463000000,61000000,2911000000,,00:22.5,1,2013,Cyclical Consumer Goods & Services
2,,FALSE,TRUE,-705000000,1105000000,1113000000,-105000000,-1631000000,1478000000,503000000,198000000,247000000,-420000000,49000000,3000000,1521332,DLPH,12861000000,00:22.5,FALSE,USD,0001521332-15-000014,,,-47000000,1476000000,0,27000000,,473000000,2658000000,1345000000,803000000,-136000000,1066000000,21000000,485000000,10-K,-258000000,1077000000,1077000000,FALSE,582000000,623000000,,,434000000,ann,12/31/2012,12,m,0,FALSE,2860000000,4,2/9/2015,,FALSE,856000000,927000000,318000000,10176000000,5227000000,3659000000,7831000000,2324000000,2425000000,15519000000,140000000,2345000000,,00:22.5,1,2012,Cyclical Consumer Goods & Services
3,,FALSE,TRUE,-630000000,1363000000,1372000000,-3194000000,-10000000,1377000000,485000000,-149000000,-213000000,-58000000,-64000000,3000000,1521332,DLPH,13386000000,00:22.5,FALSE,USD,0001521332-14-000011,,,-43000000,1644000000,-29000000,22000000,,8000000,2655000000,1506000000,588000000,-123000000,1054000000,0,483000000,10-K,-1856000000,1145000000,1145000000,FALSE,459000000,616000000,,,575000000,ann,12/31/2011,12,m,0,FALSE,2315000000,4,2/10/2014,,FALSE,110000000,901000000,154000000,9128000000,5501000000,3712000000,7440000000,1996000000,2459000000,16041000000,107000000,1688000000,,00:22.5,1,2011,Cyclical Consumer Goods & Services
0,,FALSE,TRUE,-148332000,1117400000,3739491000,-507283000,-490707000,1287482000,313590000,7928000,6010000,390070000,,61000,796343,ADBE,622080000,00:10.4,FALSE,USD,0000796343-15-000022,,,,412685000,-6648000,,,4721962000,3524985000,361376000,469662000,-59732000,,-312573000,,10-K,282844000,268395000,268395000,TRUE,126315000,,17120000,,204687000,ann,11/28/2014,12,m,0,FALSE,785123000,4,1/20/2015,844353000,FALSE,6924294000,2195640000,1019087000,10785829000,4602328000,2494435000,4009924000,911086000,591800000,4147065000,603229000,6775905000,-3918851000,00:10.4,1,2014,Technology
1,,FALSE,TRUE,-188358000,834556000,3173752000,-559138000,-1177803000,1151686000,321227000,33649000,-21860000,184502000,,61000,796343,ADBE,586557000,00:10.4,FALSE,USD,0000796343-15-000022,,,,422723000,-5241000,,,4771981000,3468683000,356141000,605254000,-67508000,,-309116000,,10-K,-590496000,289985000,289985000,FALSE,90121000,,6171000,,201817000,ann,11/29/2013,12,m,0,FALSE,659774000,4,1/20/2015,826631000,FALSE,6928964000,2140578000,861701000,10380298000,4045929000,1525648000,3655664000,1499297000,599820000,4055240000,14676000,6724634000,-3643190000,00:10.4,1,2013,Technology
2,,FALSE,TRUE,-271076000,1425052000,3538353000,-234723000,-834662000,1499580000,299766000,45166000,49718000,-39310000,,61000,796343,ADBE,483782000,00:10.4,FALSE,USD,0000796343-15-000022,,,,1180191000,5357000,,,4133259000,3919895000,1118794000,545036000,-67487000,,-210391000,,10-K,435552000,832775000,832775000,FALSE,93327000,,9287000,,217443000,ann,11/30/2012,12,m,0,FALSE,664302000,4,1/20/2015,742823000,FALSE,7003003000,1951141000,666805000,10040229000,4397066000,1271752000,3375047000,1496938000,617233000,4403677000,11217000,6665182000,-3407259000,00:10.4,1,2012,Technology
3,,FALSE,TRUE,-210294000,989500000,2911692000,-550358000,-757402000,1543314000,270205000,-81065000,-86165000,163875000,,61000,796343,ADBE,437873000,00:10.4,FALSE,USD,0000796343-14-000004,,,,1099299000,4055000,,,3849217000,3778385000,1035230000,545526000,-66952000,,-288062000,,10-K,239609000,832847000,832847000,FALSE,89922000,,80930000,,215290000,ann,12/2/2011,12,m,0,FALSE,527828000,4,1/21/2014,738053000,FALSE,6528735000,1800427000,710467000,8991183000,3771451000,1250779000,3208070000,1505096000,634373000,4216258000,9212000,5783113000,-3529529000,00:10.4,1,2011,Technology
0,,FALSE,TRUE,-177913000,569233000,2866468000,-576610000,-114751000,871602000,141970000,-36460000,-2927000,154909000,24642000,51869000,6281,ADI,1034585000,00:10.4,FALSE,USD,0000006281-14-000039,21110000,,-454225000,752484000,-3097000,,,1642438000,1830188000,729345000,671402000,-34784000,367927000,2021104000,,10-K,177144000,629320000,629320000,TRUE,49786000,,,,284157000,ann,11/1/2014,12,m,0,FALSE,622422000,4,12/10/2014,559686000,FALSE,4231496000,454676000,242282000,6859690000,3811886000,709056000,2101793000,872789000,396605000,2864773000,,4757897000,,00:10.4,1,2014,Technology
1,,FALSE,TRUE,-123074000,392089000,4682912000,-100557000,-949926000,912345000,110416000,12377000,40572000,68192000,28527000,51842000,6281,ADI,941278000,00:10.4,FALSE,USD,0000006281-14-000039,17364000,,-405955000,753075000,1394000,,,284112000,1692411000,815323000,28552000,-27102000,283337000,-918720000,,10-K,-136744000,673487000,673487000,FALSE,41084000,,,,193384000,ann,11/2/2013,12,m,0,FALSE,508171000,4,12/10/2014,513035000,FALSE,4056401000,396233000,238858000,6381750000,5472425000,570512000,1642174000,872241000,325144000,2633689000,,4739576000,,00:10.4,1,2013,Technology
2,,FALSE,TRUE,-132176000,528833000,3900378000,-349627000,-1339690000,814542000,109833000,5774000,11024000,25990000,-18592000,50233000,6281,ADI,960141000,00:10.4,FALSE,USD,0000006281-14-000039,28426000,,-344701000,824048000,-1492000,,,283833000,1741001000,813533000,28772000,-26422000,313723000,-1181994000,,10-K,-876267000,651236000,651236000,FALSE,36917000,,,,121681000,ann,11/3/2012,12,m,0,FALSE,500867000,4,12/10/2014,511835000,FALSE,3788869000,396519000,163306000,5620347000,4696185000,525079000,1454988000,807098000,339881000,2701142000,14500000,4165359000,,00:10.4,1,2012,Technology
3,,FALSE,TRUE,-122996000,1405100000,3592462000,138612000,-703738000,900529000,118219000,40025000,24301000,-89430000,-17603000,49661000,6281,ADI,1006779000,00:10.4,FALSE,USD,0000006281-13-000040,26410000,6500000,-281626000,1072025000,-303000,,,275087000,1986541000,1061447000,12200000,-19146000,295081000,-570159000,,10-K,335100000,867394000,867394000,FALSE,58155000,,,,84081000,ann,10/29/2011,12,m,0,FALSE,478839000,4,11/26/2013,505570000,FALSE,3482334000,406707000,33135000,5277635000,4386348000,525005000,1482222000,871876000,348416000,2993320000,14500000,3795413000,,00:10.4,1,2011,Technology
0,,FALSE,TRUE,-192900000,1639600000,1971800000,-1824200000,434000000,763400000,186100000,-16800000,-41300000,-12400000,,0,1043604,JNPR,1768900000,02:09.9,FALSE,USD,0001043604-15-000022,,,-86000000,-419700000,-17600000,,,2981500000,2858200000,-86300000,62400000,,,503700000,,10-K,-644400000,-334300000,-334300000,TRUE,303900000,,,,312400000,ann,12/31/2014,12,m,0,FALSE,904300000,4,2/20/2015,1006200000,FALSE,-3861100000,1254700000,1097700000,8403100000,2971900000,1527700000,3484000000,1349000000,598900000,4627100000,,4919100000,,02:09.9,1,2014,Technology
1,,FALSE,TRUE,-230000000,2284000000,2845900000,-401700000,-561000000,845900000,189900000,-139900000,-265900000,129600000,,0,1043604,JNPR,1727700000,02:09.9,FALSE,USD,0001043604-15-000022,,,0,565900000,-7000000,,,4057700000,2941400000,525500000,106900000,,,-309800000,,10-K,-123800000,439800000,439800000,FALSE,233800000,,,,219600000,ann,12/31/2013,12,m,0,FALSE,882300000,4,2/20/2015,1043200000,FALSE,-2631300000,1293200000,406100000,10326000000,3703900000,1441400000,3023800000,999300000,578300000,4669100000,,7302200000,,02:09.9,1,2013,Technology
2,,FALSE,TRUE,-347700000,2407800000,2849300000,-548300000,-595600000,637700000,187900000,139100000,127700000,-155300000,,0,1043604,JNPR,1656600000,02:09.9,FALSE,USD,0001043604-15-000022,,,0,308100000,3600000,,,4057800000,2708800000,291500000,128900000,,,-22400000,500000,10-K,-502600000,186500000,186500000,FALSE,138300000,,,,181500000,ann,12/31/2012,12,m,0,FALSE,811900000,4,2/20/2015,1101600000,FALSE,-2911400000,1252300000,451200000,9832100000,3600700000,1422000000,2833100000,999200000,438400000,4365400000,,6999000000,,02:09.9,1,2012,Technology
3,,FALSE,TRUE,-266300000,2910400000,3551700000,819000000,-707200000,986700000,170000000,18600000,47100000,133700000,,0,1043604,JNPR,1580100000,02:09.9,FALSE,USD,0001043604-14-000038,,,,618500000,,,,3928100000,2868600000,571700000,123100000,,,-409000000,500000,10-K,1098500000,425100000,425100000,FALSE,75300000,,,,174000000,ann,12/31/2011,12,m,0,FALSE,598600000,4,2/26/2014,1026800000,FALSE,-2972400000,1192700000,561700000,9983800000,4439700000,1466700000,2894600000,999000000,577400000,4448700000,,7089200000,,02:09.9,1,2011,Technology
0,,FALSE,TRUE,-216600000,1983600000,4015800000,-2358200000,813300000,1821400000,430600000,-204000000,-204000000,262700000,,63900000,8670,ADP,7221400000,00:10.4,FALSE,USD,0000008670-14-000015,,13300000,-883100000,2207800000,8000000,,,3113800000,4985100000,2274600000,632300000,-6100000,,-1355400000,,10-K,284500000,1515900000,1515900000,TRUE,1640700000,20017200000,18963400000,,660000000,ann,6/30/2014,12,m,0,FALSE,777400000,4,8/8/2014,,FALSE,13632900000,2762400000,305300000,32051700000,25833400000,23908000000,25381500000,11500000,1800400000,12206500000,2173000000,6670200000,-7750000000,00:10.4,1,2014,Industrials
1,,FALSE,TRUE,-174600000,1699100000,1727100000,151000000,-1578400000,1577200000,396000000,-218200000,-218200000,125300000,,63900000,8670,ADP,6638500000,00:10.4,FALSE,USD,0000008670-14-000015,,47700000,-805500000,1989000000,1200000,,,3039200000,4649100000,2076100000,643200000,-9100000,,-1264000000,,10-K,151000000,1405800000,1405800000,FALSE,1328600000,22892100000,22206400000,,603100000,ann,6/30/2013,12,m,0,FALSE,728600000,4,8/8/2014,,FALSE,13020300000,2617400000,168000000,32268100000,26214500000,24732800000,26078200000,14700000,1595300000,11287600000,0,6189900000,-7366600000,00:10.4,1,2013,Industrials
2,,FALSE,TRUE,-140100000,1548100000,1578500000,-4953900000,3243600000,1910200000,379300000,-41700000,-41700000,144800000,,63900000,8670,ADP,6203900000,00:10.4,FALSE,USD,0000008670-14-000015,,13300000,-739700000,1938600000,-41200000,,,3062000000,4391500000,2101700000,688300000,-7700000,,-1151300000,,10-K,158700000,1388500000,1388500000,FALSE,1001300000,22302400000,20885200000,,585900000,ann,6/30/2012,12,m,0,FALSE,706300000,4,8/8/2014,,FALSE,12438300000,2452900000,509800000,30817400000,25272600000,23252700000,24703400000,16800000,1391700000,10595400000,,6114000000,-7104800000,00:10.4,1,2012,Industrials
3,,FALSE,TRUE,-181900000,1389400000,26561300000,5339200000,-7340600000,1705800000,368200000,-137300000,-137300000,52800000,,63900000,8670,ADP,5708400000,00:10.4,FALSE,USD,0000008670-13-000015,,9200000,-692400000,1810000000,41700000,,,3073600000,4124600000,1918000000,715700000,-8600000,,-1465800000,,10-K,-253900000,1254200000,1254200000,FALSE,1051300000,657400000,24591100000,,556200000,ann,6/30/2011,12,m,0,FALSE,716200000,4,8/19/2013,,FALSE,11803900000,2314600000,446800000,34238300000,28583500000,26786800000,28227900000,34200000,1364800000,9833000000,,6010400000,-6714000000,00:10.4,1,2011,Industrials
0,,FALSE,TRUE,-184738000,955145000,955145000,71058000,-215520000,631779000,86733000,,-269113000,182242000,-158243000,0,1530721,KORS,1294773000,02:14.0,FALSE,USD,0001193125-14-215187,,,,1008171000,-4683000,,,14005000,2016070000,1007647000,48034000,-393000,426938000,-1960000,,10-K,482634000,661485000,661485000,TRUE,23425000,,,,19800000,ann,3/29/2014,12,m,,FALSE,350678000,4,5/28/2014,,FALSE,1287738000,926913000,-29706000,2216973000,1777169000,308370000,410842000,,314055000,3310843000,,1806131000,-2447000,02:14.0,1,2014,Cyclical Consumer Goods & Services
1,,FALSE,TRUE,-121321000,472511000,472511000,150561000,-139099000,356336000,58239000,,-165555000,168929000,-81108000,0,1530721,KORS,875166000,02:14.0,FALSE,USD,0001193125-14-215187,,,,630014000,-1641000,,,14005000,1306566000,627127000,20980000,-1524000,266894000,-9232000,,10-K,366157000,397602000,397602000,FALSE,18889000,,,,7922000,ann,3/30/2013,12,m,,FALSE,242113000,4,5/28/2014,,FALSE,626253000,621536000,-41266000,1289565000,989189000,164248000,242319000,,206454000,2181732000,,1047246000,0,02:14.0,1,2013,Cyclical Consumer Goods & Services
2,,FALSE,TRUE,-88187000,106354000,106354000,58639000,-88187000,115290000,42266000,,-132197000,61307000,-71151000,0,1530721,KORS,549158000,02:14.0,FALSE,USD,0001193125-14-215187,,,,247682000,-453000,,,14005000,753096000,248816000,14146000,-1495000,187413000,0,,10-K,85289000,147364000,126137000,FALSE,7504000,,,,3590000,ann,3/31/2012,12,m,,FALSE,170755000,4,5/28/2014,,FALSE,228651000,464568000,-32074000,674425000,464063000,165006000,218188000,,127226000,1302254000,22674000,456237000,,02:14.0,1,2012,Cyclical Consumer Goods & Services
